Index,YY,MM,DD,H,H_Price
22,2015,8,15,21,54
23,2015,8,15,22,54
24,2015,8,15,23,54
1,2015,8,16,0,28
2,2015,8,16,1,48
3,2015,8,16,2,44
4,2015,8,16,3,28
5,2015,8,16,4,11
6,2015,8,16,5,11
7,2015,8,16,6,11
8,2015,8,16,7,28
9,2015,8,16,8,30
10,2015,8,16,9,54
11,2015,8,16,10,54
12,2015,8,16,11,54
13,2015,8,16,12,54
14,2015,8,16,13,54
15,2015,8,16,14,54
16,2015,8,16,15,54
17,2015,8,16,16,54
18,2015,8,16,17,54
19,2015,8,16,18,54
20,2015,8,16,19,54
21,2015,8,16,20,54
22,2015,8,16,21,54
23,2015,8,16,22,54
24,2015,8,16,23,54
1,2015,8,17,0,28
2,2015,8,17,1,28
3,2015,8,17,2,11
4,2015,8,17,3,11
5,2015,8,17,4,11
6,2015,8,17,5,11
7,2015,8,17,6,28
8,2015,8,17,7,54
9,2015,8,17,8,55
10,2015,8,17,9,57
11,2015,8,17,10,58
12,2015,8,17,11,58
13,2015,8,17,12,58
14,2015,8,17,13,58
15,2015,8,17,14,55
16,2015,8,17,15,55
17,2015,8,17,16,55
18,2015,8,17,17,55
19,2015,8,17,18,55
20,2015,8,17,19,55
21,2015,8,17,20,55
22,2015,8,17,21,55
23,2015,8,17,22,55
24,2015,8,17,23,55
1,2015,8,18,0,28
2,2015,8,18,1,26
3,2015,8,18,2,26
4,2015,8,18,3,8
5,2015,8,18,4,8
6,2015,8,18,5,9
7,2015,8,18,6,15
8,2015,8,18,7,54
9,2015,8,18,8,54
10,2015,8,18,9,55
11,2015,8,18,10,55
12,2015,8,18,11,55
13,2015,8,18,12,55
14,2015,8,18,13,55
15,2015,8,18,14,55
16,2015,8,18,15,55
17,2015,8,18,16,55
18,2015,8,18,17,54
19,2015,8,18,18,54
20,2015,8,18,19,54
21,2015,8,18,20,54
22,2015,8,18,21,54
23,2015,8,18,22,54
24,2015,8,18,23,51
1,2015,8,19,0,28
2,2015,8,19,1,48
3,2015,8,19,2,24
4,2015,8,19,3,12
5,2015,8,19,4,12
6,2015,8,19,5,13
7,2015,8,19,6,33
8,2015,8,19,7,40
9,2015,8,19,8,55
10,2015,8,19,9,55
11,2015,8,19,10,55
12,2015,8,19,11,58
13,2015,8,19,12,58
14,2015,8,19,13,58
15,2015,8,19,14,55
16,2015,8,19,15,55
17,2015,8,19,16,55
18,2015,8,19,17,54
19,2015,8,19,18,54
20,2015,8,19,19,54
21,2015,8,19,20,54
22,2015,8,19,21,54
23,2015,8,19,22,54
24,2015,8,19,23,51
1,2015,8,20,0,33
2,2015,8,20,1,48
3,2015,8,20,2,48
4,2015,8,20,3,26
5,2015,8,20,4,48
6,2015,8,20,5,20
7,2015,8,20,6,34
8,2015,8,20,7,48
9,2015,8,20,8,54
10,2015,8,20,9,55
11,2015,8,20,10,55
12,2015,8,20,11,55
13,2015,8,20,12,55
14,2015,8,20,13,55
15,2015,8,20,14,55
16,2015,8,20,15,55
17,2015,8,20,16,55
18,2015,8,20,17,55
19,2015,8,20,18,55
20,2015,8,20,19,54
21,2015,8,20,20,54
22,2015,8,20,21,54
23,2015,8,20,22,54
24,2015,8,20,23,51
1,2015,8,21,0,48
2,2015,8,21,1,48
3,2015,8,21,2,44
4,2015,8,21,3,30
5,2015,8,21,4,26
6,2015,8,21,5,26
7,2015,8,21,6,27
8,2015,8,21,7,48
9,2015,8,21,8,55
10,2015,8,21,9,58
11,2015,8,21,10,58
12,2015,8,21,11,58
13,2015,8,21,12,59
14,2015,8,21,13,55
15,2015,8,21,14,55
16,2015,8,21,15,55
17,2015,8,21,16,55
18,2015,8,21,17,55
19,2015,8,21,18,55
20,2015,8,21,19,55
21,2015,8,21,20,54
22,2015,8,21,21,54
23,2015,8,21,22,52
24,2015,8,21,23,48
1,2015,8,22,0,30
2,2015,8,22,1,24
3,2015,8,22,2,20
4,2015,8,22,3,21
5,2015,8,22,4,21
6,2015,8,22,5,19
7,2015,8,22,6,19
8,2015,8,22,7,24
9,2015,8,22,8,32
10,2015,8,22,9,34
11,2015,8,22,10,55
12,2015,8,22,11,55
13,2015,8,22,12,55
14,2015,8,22,13,55
15,2015,8,22,14,55
16,2015,8,22,15,55
17,2015,8,22,16,55
18,2015,8,22,17,55
19,2015,8,22,18,55
20,2015,8,22,19,55
21,2015,8,22,20,55
22,2015,8,22,21,55
23,2015,8,22,22,55
24,2015,8,22,23,50
1,2015,8,23,0,34
2,2015,8,23,1,28
3,2015,8,23,2,26
4,2015,8,23,3,23
5,2015,8,23,4,26
6,2015,8,23,5,23
7,2015,8,23,6,25
8,2015,8,23,7,26
9,2015,8,23,8,32
10,2015,8,23,9,56
11,2015,8,23,10,56
12,2015,8,23,11,56
13,2015,8,23,12,56
14,2015,8,23,13,56
15,2015,8,23,14,56
16,2015,8,23,15,56
17,2015,8,23,16,56
18,2015,8,23,17,56
19,2015,8,23,18,56
20,2015,8,23,19,56
21,2015,8,23,20,56
22,2015,8,23,21,56
23,2015,8,23,22,56
24,2015,8,23,23,51
1,2015,8,24,0,30
2,2015,8,24,1,33
3,2015,8,24,2,27
4,2015,8,24,3,25
5,2015,8,24,4,25
6,2015,8,24,5,25
7,2015,8,24,6,45
8,2015,8,24,7,55
9,2015,8,24,8,56
10,2015,8,24,9,70
11,2015,8,24,10,70
12,2015,8,24,11,70
13,2015,8,24,12,70
14,2015,8,24,13,67
15,2015,8,24,14,65
16,2015,8,24,15,59
17,2015,8,24,16,56
18,2015,8,24,17,56
19,2015,8,24,18,56
20,2015,8,24,19,56
21,2015,8,24,20,56
22,2015,8,24,21,55
23,2015,8,24,22,55
24,2015,8,24,23,38
1,2015,8,25,0,30
2,2015,8,25,1,28
3,2015,8,25,2,27
4,2015,8,25,3,27
5,2015,8,25,4,27
6,2015,8,25,5,15
7,2015,8,25,6,33
8,2015,8,25,7,39
9,2015,8,25,8,54
10,2015,8,25,9,55
11,2015,8,25,10,55
12,2015,8,25,11,55
13,2015,8,25,12,55
14,2015,8,25,13,55
15,2015,8,25,14,55
16,2015,8,25,15,55
17,2015,8,25,16,55
18,2015,8,25,17,55
19,2015,8,25,18,55
20,2015,8,25,19,55
21,2015,8,25,20,55
22,2015,8,25,21,55
23,2015,8,25,22,54
24,2015,8,25,23,30
1,2015,8,26,0,29
2,2015,8,26,1,23
3,2015,8,26,2,20
4,2015,8,26,3,20
5,2015,8,26,4,22
6,2015,8,26,5,17
7,2015,8,26,6,32
8,2015,8,26,7,35
9,2015,8,26,8,54
10,2015,8,26,9,55
11,2015,8,26,10,55
12,2015,8,26,11,55
13,2015,8,26,12,55
14,2015,8,26,13,55
15,2015,8,26,14,55
16,2015,8,26,15,55
17,2015,8,26,16,55
18,2015,8,26,17,54
19,2015,8,26,18,54
20,2015,8,26,19,54
21,2015,8,26,20,54
22,2015,8,26,21,54
23,2015,8,26,22,54
24,2015,8,26,23,50
1,2015,8,27,0,28
2,2015,8,27,1,15
3,2015,8,27,2,14
4,2015,8,27,3,13
5,2015,8,27,4,13
6,2015,8,27,5,13
7,2015,8,27,6,32
8,2015,8,27,7,54
9,2015,8,27,8,54
10,2015,8,27,9,55
11,2015,8,27,10,55
12,2015,8,27,11,55
13,2015,8,27,12,55
14,2015,8,27,13,55
15,2015,8,27,14,55
16,2015,8,27,15,55
17,2015,8,27,16,54
18,2015,8,27,17,55
19,2015,8,27,18,55
20,2015,8,27,19,55
21,2015,8,27,20,54
22,2015,8,27,21,54
23,2015,8,27,22,54
24,2015,8,27,23,50
1,2015,8,28,0,25
2,2015,8,28,1,16
3,2015,8,28,2,13
4,2015,8,28,3,13
5,2015,8,28,4,13
6,2015,8,28,5,14
7,2015,8,28,6,28
8,2015,8,28,7,34
9,2015,8,28,8,54
10,2015,8,28,9,55
11,2015,8,28,10,55
12,2015,8,28,11,55
13,2015,8,28,12,55
14,2015,8,28,13,55
15,2015,8,28,14,55
16,2015,8,28,15,55
17,2015,8,28,16,54
18,2015,8,28,17,55
19,2015,8,28,18,55
20,2015,8,28,19,54
21,2015,8,28,20,54
22,2015,8,28,21,54
23,2015,8,28,22,54
24,2015,8,28,23,50
1,2015,8,29,0,28
2,2015,8,29,1,21
3,2015,8,29,2,17
4,2015,8,29,3,15
5,2015,8,29,4,15
6,2015,8,29,5,16
7,2015,8,29,6,21
8,2015,8,29,7,30
9,2015,8,29,8,30
10,2015,8,29,9,31
11,2015,8,29,10,54
12,2015,8,29,11,54
13,2015,8,29,12,54
14,2015,8,29,13,54
15,2015,8,29,14,54
16,2015,8,29,15,54
17,2015,8,29,16,54
18,2015,8,29,17,54
19,2015,8,29,18,54
20,2015,8,29,19,54
21,2015,8,29,20,54
22,2015,8,29,21,54
23,2015,8,29,22,54
24,2015,8,29,23,50
1,2015,8,30,0,31
2,2015,8,30,1,27
3,2015,8,30,2,26
4,2015,8,30,3,26
5,2015,8,30,4,26
6,2015,8,30,5,25
7,2015,8,30,6,25
8,2015,8,30,7,30
9,2015,8,30,8,34
10,2015,8,30,9,54
11,2015,8,30,10,54
12,2015,8,30,11,54
13,2015,8,30,12,54
14,2015,8,30,13,54
15,2015,8,30,14,54
16,2015,8,30,15,54
17,2015,8,30,16,54
18,2015,8,30,17,54
19,2015,8,30,18,54
20,2015,8,30,19,54
21,2015,8,30,20,54
22,2015,8,30,21,54
23,2015,8,30,22,54
24,2015,8,30,23,50
1,2015,8,31,0,28
2,2015,8,31,1,26
3,2015,8,31,2,24
4,2015,8,31,3,21
5,2015,8,31,4,21
6,2015,8,31,5,22
7,2015,8,31,6,37
8,2015,8,31,7,54
9,2015,8,31,8,55
10,2015,8,31,9,55
11,2015,8,31,10,56
12,2015,8,31,11,56
13,2015,8,31,12,55
14,2015,8,31,13,55
15,2015,8,31,14,55
16,2015,8,31,15,55
17,2015,8,31,16,55
18,2015,8,31,17,55
19,2015,8,31,18,55
20,2015,8,31,19,55
21,2015,8,31,20,55
22,2015,8,31,21,55
23,2015,8,31,22,54
24,2015,8,31,23,51
1,2015,9,1,0,26
2,2015,9,1,1,26
3,2015,9,1,2,23
4,2015,9,1,3,22
5,2015,9,1,4,22
6,2015,9,1,5,13
7,2015,9,1,6,32
8,2015,9,1,7,39
9,2015,9,1,8,53
10,2015,9,1,9,53
11,2015,9,1,10,53
12,2015,9,1,11,53
13,2015,9,1,12,53
14,2015,9,1,13,53
15,2015,9,1,14,53
16,2015,9,1,15,53
17,2015,9,1,16,53
18,2015,9,1,17,53
19,2015,9,1,18,53
20,2015,9,1,19,53
21,2015,9,1,20,53
22,2015,9,1,21,53
23,2015,9,1,22,53
24,2015,9,1,23,38
1,2015,9,2,0,27
2,2015,9,2,1,12
3,2015,9,2,2,10
4,2015,9,2,3,13
5,2015,9,2,4,10
6,2015,9,2,5,11
7,2015,9,2,6,27
8,2015,9,2,7,36
9,2015,9,2,8,50
10,2015,9,2,9,53
11,2015,9,2,10,53
12,2015,9,2,11,53
13,2015,9,2,12,53
14,2015,9,2,13,53
15,2015,9,2,14,53
16,2015,9,2,15,53
17,2015,9,2,16,53
18,2015,9,2,17,53
19,2015,9,2,18,53
20,2015,9,2,19,53
21,2015,9,2,20,53
22,2015,9,2,21,53
23,2015,9,2,22,53
24,2015,9,2,23,50
1,2015,9,3,0,26
2,2015,9,3,1,18
3,2015,9,3,2,15
4,2015,9,3,3,15
5,2015,9,3,4,15
6,2015,9,3,5,18
7,2015,9,3,6,30
8,2015,9,3,7,48
9,2015,9,3,8,53
10,2015,9,3,9,53
11,2015,9,3,10,54
12,2015,9,3,11,54
13,2015,9,3,12,54
14,2015,9,3,13,54
15,2015,9,3,14,54
16,2015,9,3,15,53
17,2015,9,3,16,53
18,2015,9,3,17,53
19,2015,9,3,18,53
20,2015,9,3,19,53
21,2015,9,3,20,53
22,2015,9,3,21,53
23,2015,9,3,22,48
24,2015,9,3,23,48
1,2015,9,4,0,20
2,2015,9,4,1,21
3,2015,9,4,2,21
4,2015,9,4,3,21
5,2015,9,4,4,21
6,2015,9,4,5,21
7,2015,9,4,6,32
8,2015,9,4,7,53
9,2015,9,4,8,53
10,2015,9,4,9,53
11,2015,9,4,10,53
12,2015,9,4,11,53
13,2015,9,4,12,53
14,2015,9,4,13,53
15,2015,9,4,14,53
16,2015,9,4,15,53
17,2015,9,4,16,53
18,2015,9,4,17,53
19,2015,9,4,18,53
20,2015,9,4,19,53
21,2015,9,4,20,53
22,2015,9,4,21,53
23,2015,9,4,22,53
24,2015,9,4,23,48
1,2015,9,5,0,26
2,2015,9,5,1,19
3,2015,9,5,2,19
4,2015,9,5,3,17
5,2015,9,5,4,17
6,2015,9,5,5,17
7,2015,9,5,6,18
8,2015,9,5,7,26
9,2015,9,5,8,53
10,2015,9,5,9,53
11,2015,9,5,10,53
12,2015,9,5,11,53
13,2015,9,5,12,53
14,2015,9,5,13,53
15,2015,9,5,14,53
16,2015,9,5,15,53
17,2015,9,5,16,53
18,2015,9,5,17,45
19,2015,9,5,18,26
20,2015,9,5,19,32
21,2015,9,5,20,45
22,2015,9,5,21,53
23,2015,9,5,22,35
24,2015,9,5,23,26
1,2015,9,6,0,18
2,2015,9,6,1,18
3,2015,9,6,2,16
4,2015,9,6,3,16
5,2015,9,6,4,16
6,2015,9,6,5,16
7,2015,9,6,6,16
8,2015,9,6,7,26
9,2015,9,6,8,53
10,2015,9,6,9,53
11,2015,9,6,10,53
12,2015,9,6,11,53
13,2015,9,6,12,53
14,2015,9,6,13,53
15,2015,9,6,14,53
16,2015,9,6,15,53
17,2015,9,6,16,53
18,2015,9,6,17,53
19,2015,9,6,18,53
20,2015,9,6,19,53
21,2015,9,6,20,53
22,2015,9,6,21,53
23,2015,9,6,22,53
24,2015,9,6,23,28
1,2015,9,7,0,26
2,2015,9,7,1,16
3,2015,9,7,2,16
4,2015,9,7,3,15
5,2015,9,7,4,16
6,2015,9,7,5,14
7,2015,9,7,6,32
8,2015,9,7,7,53
9,2015,9,7,8,53
10,2015,9,7,9,53
11,2015,9,7,10,53
12,2015,9,7,11,53
13,2015,9,7,12,53
14,2015,9,7,13,53
15,2015,9,7,14,53
16,2015,9,7,15,53
17,2015,9,7,16,53
18,2015,9,7,17,53
19,2015,9,7,18,53
20,2015,9,7,19,52
21,2015,9,7,20,53
22,2015,9,7,21,51
23,2015,9,7,22,48
24,2015,9,7,23,26
1,2015,9,8,0,20
2,2015,9,8,1,19
3,2015,9,8,2,19
4,2015,9,8,3,18
5,2015,9,8,4,18
6,2015,9,8,5,20
7,2015,9,8,6,25
8,2015,9,8,7,48
9,2015,9,8,8,53
10,2015,9,8,9,54
11,2015,9,8,10,54
12,2015,9,8,11,54
13,2015,9,8,12,53
14,2015,9,8,13,53
15,2015,9,8,14,53
16,2015,9,8,15,53
17,2015,9,8,16,53
18,2015,9,8,17,53
19,2015,9,8,18,53
20,2015,9,8,19,53
21,2015,9,8,20,54
22,2015,9,8,21,53
23,2015,9,8,22,48
24,2015,9,8,23,48
1,2015,9,9,0,34
2,2015,9,9,1,21
3,2015,9,9,2,21
4,2015,9,9,3,20
5,2015,9,9,4,21
6,2015,9,9,5,22
7,2015,9,9,6,36
8,2015,9,9,7,53
9,2015,9,9,8,53
10,2015,9,9,9,53
11,2015,9,9,10,53
12,2015,9,9,11,53
13,2015,9,9,12,53
14,2015,9,9,13,53
15,2015,9,9,14,53
16,2015,9,9,15,53
17,2015,9,9,16,53
18,2015,9,9,17,53
19,2015,9,9,18,53
20,2015,9,9,19,53
21,2015,9,9,20,53
22,2015,9,9,21,53
23,2015,9,9,22,50
24,2015,9,9,23,44
1,2015,9,10,0,28
2,2015,9,10,1,22
3,2015,9,10,2,22
4,2015,9,10,3,22
5,2015,9,10,4,22
6,2015,9,10,5,23
7,2015,9,10,6,36
8,2015,9,10,7,53
9,2015,9,10,8,53
10,2015,9,10,9,56
11,2015,9,10,10,56
12,2015,9,10,11,56
13,2015,9,10,12,56
14,2015,9,10,13,56
15,2015,9,10,14,56
16,2015,9,10,15,56
17,2015,9,10,16,55
18,2015,9,10,17,56
19,2015,9,10,18,55
20,2015,9,10,19,55
21,2015,9,10,20,56
22,2015,9,10,21,53
23,2015,9,10,22,53
24,2015,9,10,23,49
1,2015,9,11,0,28
2,2015,9,11,1,22
3,2015,9,11,2,22
4,2015,9,11,3,22
5,2015,9,11,4,21
6,2015,9,11,5,22
7,2015,9,11,6,34
8,2015,9,11,7,49
9,2015,9,11,8,53
10,2015,9,11,9,56
11,2015,9,11,10,56
12,2015,9,11,11,56
13,2015,9,11,12,56
14,2015,9,11,13,56
15,2015,9,11,14,56
16,2015,9,11,15,53
17,2015,9,11,16,53
18,2015,9,11,17,53
19,2015,9,11,18,49
20,2015,9,11,19,49
21,2015,9,11,20,49
22,2015,9,11,21,49
23,2015,9,11,22,49
24,2015,9,11,23,48
1,2015,9,12,0,28
2,2015,9,12,1,21
3,2015,9,12,2,19
4,2015,9,12,3,19
5,2015,9,12,4,19
6,2015,9,12,5,19
7,2015,9,12,6,19
8,2015,9,12,7,20
9,2015,9,12,8,26
10,2015,9,12,9,37
11,2015,9,12,10,50
12,2015,9,12,11,50
13,2015,9,12,12,50
14,2015,9,12,13,50
15,2015,9,12,14,47
16,2015,9,12,15,47
17,2015,9,12,16,47
18,2015,9,12,17,47
19,2015,9,12,18,47
20,2015,9,12,19,53
21,2015,9,12,20,53
22,2015,9,12,21,53
23,2015,9,12,22,47
24,2015,9,12,23,26
1,2015,9,13,0,26
2,2015,9,13,1,22
3,2015,9,13,2,18
4,2015,9,13,3,20
5,2015,9,13,4,20
6,2015,9,13,5,17
7,2015,9,13,6,18
8,2015,9,13,7,22
9,2015,9,13,8,22
10,2015,9,13,9,47
11,2015,9,13,10,53
12,2015,9,13,11,53
13,2015,9,13,12,53
14,2015,9,13,13,53
15,2015,9,13,14,47
16,2015,9,13,15,47
17,2015,9,13,16,47
18,2015,9,13,17,47
19,2015,9,13,18,47
20,2015,9,13,19,47
21,2015,9,13,20,53
22,2015,9,13,21,53
23,2015,9,13,22,47
24,2015,9,13,23,30
1,2015,9,14,0,20
2,2015,9,14,1,15
3,2015,9,14,2,13
4,2015,9,14,3,12
5,2015,9,14,4,12
6,2015,9,14,5,19
7,2015,9,14,6,33
8,2015,9,14,7,47
9,2015,9,14,8,53
10,2015,9,14,9,53
11,2015,9,14,10,53
12,2015,9,14,11,53
13,2015,9,14,12,53
14,2015,9,14,13,53
15,2015,9,14,14,53
16,2015,9,14,15,52
17,2015,9,14,16,49
18,2015,9,14,17,53
19,2015,9,14,18,53
20,2015,9,14,19,53
21,2015,9,14,20,53
22,2015,9,14,21,48
23,2015,9,14,22,30
24,2015,9,14,23,20
1,2015,9,15,0,19
2,2015,9,15,1,12
3,2015,9,15,2,10
4,2015,9,15,3,10
5,2015,9,15,4,12
6,2015,9,15,5,15
7,2015,9,15,6,33
8,2015,9,15,7,48
9,2015,9,15,8,52
10,2015,9,15,9,57
11,2015,9,15,10,57
12,2015,9,15,11,57
13,2015,9,15,12,55
14,2015,9,15,13,56
15,2015,9,15,14,53
16,2015,9,15,15,48
17,2015,9,15,16,48
18,2015,9,15,17,52
19,2015,9,15,18,52
20,2015,9,15,19,52
21,2015,9,15,20,57
22,2015,9,15,21,52
23,2015,9,15,22,48
24,2015,9,15,23,34
1,2015,9,16,0,25
2,2015,9,16,1,17
3,2015,9,16,2,17
4,2015,9,16,3,18
5,2015,9,16,4,19
6,2015,9,16,5,23
7,2015,9,16,6,37
8,2015,9,16,7,48
9,2015,9,16,8,57
10,2015,9,16,9,57
11,2015,9,16,10,57
12,2015,9,16,11,57
13,2015,9,16,12,57
14,2015,9,16,13,57
15,2015,9,16,14,57
16,2015,9,16,15,50
17,2015,9,16,16,52
18,2015,9,16,17,52
19,2015,9,16,18,52
20,2015,9,16,19,55
21,2015,9,16,20,57
22,2015,9,16,21,51
23,2015,9,16,22,34
24,2015,9,16,23,30
1,2015,9,17,0,26
2,2015,9,17,1,20
3,2015,9,17,2,19
4,2015,9,17,3,20
5,2015,9,17,4,21
6,2015,9,17,5,25
7,2015,9,17,6,38
8,2015,9,17,7,50
9,2015,9,17,8,58
10,2015,9,17,9,58
11,2015,9,17,10,59
12,2015,9,17,11,59
13,2015,9,17,12,59
14,2015,9,17,13,60
15,2015,9,17,14,60
16,2015,9,17,15,85
17,2015,9,17,16,85
18,2015,9,17,17,59
19,2015,9,17,18,58
20,2015,9,17,19,85
21,2015,9,17,20,57
22,2015,9,17,21,57
23,2015,9,17,22,50
24,2015,9,17,23,30
1,2015,9,18,0,28
2,2015,9,18,1,17
3,2015,9,18,2,16
4,2015,9,18,3,16
5,2015,9,18,4,16
6,2015,9,18,5,24
7,2015,9,18,6,18
8,2015,9,18,7,57
9,2015,9,18,8,57
10,2015,9,18,9,57
11,2015,9,18,10,57
12,2015,9,18,11,57
13,2015,9,18,12,57
14,2015,9,18,13,57
15,2015,9,18,14,57
16,2015,9,18,15,57
17,2015,9,18,16,57
18,2015,9,18,17,57
19,2015,9,18,18,57
20,2015,9,18,19,57
21,2015,9,18,20,57
22,2015,9,18,21,57
23,2015,9,18,22,50
24,2015,9,18,23,48
1,2015,9,19,0,27
2,2015,9,19,1,18
3,2015,9,19,2,18
4,2015,9,19,3,18
5,2015,9,19,4,18
6,2015,9,19,5,18
7,2015,9,19,6,20
8,2015,9,19,7,36
9,2015,9,19,8,55
10,2015,9,19,9,57
11,2015,9,19,10,50
12,2015,9,19,11,50
13,2015,9,19,12,50
14,2015,9,19,13,50
15,2015,9,19,14,50
16,2015,9,19,15,50
17,2015,9,19,16,50
18,2015,9,19,17,50
19,2015,9,19,18,50
20,2015,9,19,19,50
21,2015,9,19,20,57
22,2015,9,19,21,57
23,2015,9,19,22,49
24,2015,9,19,23,48
1,2015,9,20,0,24
2,2015,9,20,1,20
3,2015,9,20,2,16
4,2015,9,20,3,16
5,2015,9,20,4,16
6,2015,9,20,5,16
7,2015,9,20,6,16
8,2015,9,20,7,26
9,2015,9,20,8,48
10,2015,9,20,9,49
11,2015,9,20,10,57
12,2015,9,20,11,57
13,2015,9,20,12,53
14,2015,9,20,13,57
15,2015,9,20,14,57
16,2015,9,20,15,57
17,2015,9,20,16,53
18,2015,9,20,17,57
19,2015,9,20,18,57
20,2015,9,20,19,57
21,2015,9,20,20,57
22,2015,9,20,21,57
23,2015,9,20,22,53
24,2015,9,20,23,48
1,2015,9,21,0,24
2,2015,9,21,1,20
3,2015,9,21,2,19
4,2015,9,21,3,18
5,2015,9,21,4,19
6,2015,9,21,5,24
7,2015,9,21,6,50
8,2015,9,21,7,57
9,2015,9,21,8,57
10,2015,9,21,9,57
11,2015,9,21,10,66
12,2015,9,21,11,62
13,2015,9,21,12,61
14,2015,9,21,13,60
15,2015,9,21,14,57
16,2015,9,21,15,57
17,2015,9,21,16,57
18,2015,9,21,17,58
19,2015,9,21,18,58
20,2015,9,21,19,57
21,2015,9,21,20,57
22,2015,9,21,21,57
23,2015,9,21,22,50
24,2015,9,21,23,50
1,2015,9,22,0,26
2,2015,9,22,1,24
3,2015,9,22,2,24
4,2015,9,22,3,24
5,2015,9,22,4,24
6,2015,9,22,5,26
7,2015,9,22,6,50
8,2015,9,22,7,57
9,2015,9,22,8,58
10,2015,9,22,9,85
11,2015,9,22,10,59
12,2015,9,22,11,59
13,2015,9,22,12,58
14,2015,9,22,13,60
15,2015,9,22,14,58
16,2015,9,22,15,57
17,2015,9,22,16,57
18,2015,9,22,17,58
19,2015,9,22,18,58
20,2015,9,22,19,58
21,2015,9,22,20,60
22,2015,9,22,21,57
23,2015,9,22,22,57
24,2015,9,22,23,49
1,2015,9,23,0,26
2,2015,9,23,1,15
3,2015,9,23,2,15
4,2015,9,23,3,15
5,2015,9,23,4,15
6,2015,9,23,5,20
7,2015,9,23,6,50
8,2015,9,23,7,57
9,2015,9,23,8,57
10,2015,9,23,9,59
11,2015,9,23,10,59
12,2015,9,23,11,58
13,2015,9,23,12,59
14,2015,9,23,13,85
15,2015,9,23,14,59
16,2015,9,23,15,57
17,2015,9,23,16,57
18,2015,9,23,17,59
19,2015,9,23,18,58
20,2015,9,23,19,59
21,2015,9,23,20,59
22,2015,9,23,21,57
23,2015,9,23,22,55
24,2015,9,23,23,50
1,2015,9,24,0,26
2,2015,9,24,1,13
3,2015,9,24,2,20
4,2015,9,24,3,20
5,2015,9,24,4,20
6,2015,9,24,5,28
7,2015,9,24,6,50
8,2015,9,24,7,57
9,2015,9,24,8,59
10,2015,9,24,9,59
11,2015,9,24,10,59
12,2015,9,24,11,85
13,2015,9,24,12,59
14,2015,9,24,13,59
15,2015,9,24,14,85
16,2015,9,24,15,58
17,2015,9,24,16,58
18,2015,9,24,17,85
19,2015,9,24,18,85
20,2015,9,24,19,62
21,2015,9,24,20,85
22,2015,9,24,21,58
23,2015,9,24,22,57
24,2015,9,24,23,50
1,2015,9,25,0,28
2,2015,9,25,1,12
3,2015,9,25,2,24
4,2015,9,25,3,20
5,2015,9,25,4,24
6,2015,9,25,5,37
7,2015,9,25,6,57
8,2015,9,25,7,85
9,2015,9,25,8,85
10,2015,9,25,9,59
11,2015,9,25,10,59
12,2015,9,25,11,59
13,2015,9,25,12,59
14,2015,9,25,13,58
15,2015,9,25,14,85
16,2015,9,25,15,59
17,2015,9,25,16,57
18,2015,9,25,17,59
19,2015,9,25,18,59
20,2015,9,25,19,58
21,2015,9,25,20,62
22,2015,9,25,21,58
23,2015,9,25,22,57
24,2015,9,25,23,50
1,2015,9,26,0,28
2,2015,9,26,1,26
3,2015,9,26,2,24
4,2015,9,26,3,24
5,2015,9,26,4,24
6,2015,9,26,5,24
7,2015,9,26,6,33
8,2015,9,26,7,49
9,2015,9,26,8,37
10,2015,9,26,9,50
11,2015,9,26,10,57
12,2015,9,26,11,57
13,2015,9,26,12,57
14,2015,9,26,13,57
15,2015,9,26,14,57
16,2015,9,26,15,37
17,2015,9,26,16,37
18,2015,9,26,17,37
19,2015,9,26,18,57
20,2015,9,26,19,50
21,2015,9,26,20,57
22,2015,9,26,21,50
23,2015,9,26,22,49
24,2015,9,26,23,49
1,2015,9,27,0,28
2,2015,9,27,1,16
3,2015,9,27,2,14
4,2015,9,27,3,14
5,2015,9,27,4,14
6,2015,9,27,5,14
7,2015,9,27,6,28
8,2015,9,27,7,28
9,2015,9,27,8,57
10,2015,9,27,9,37
11,2015,9,27,10,57
12,2015,9,27,11,57
13,2015,9,27,12,57
14,2015,9,27,13,57
15,2015,9,27,14,37
16,2015,9,27,15,57
17,2015,9,27,16,57
18,2015,9,27,17,57
19,2015,9,27,18,34
20,2015,9,27,19,57
21,2015,9,27,20,57
22,2015,9,27,21,57
23,2015,9,27,22,33
24,2015,9,27,23,48
1,2015,9,28,0,28
2,2015,9,28,1,14
3,2015,9,28,2,13
4,2015,9,28,3,14
5,2015,9,28,4,14
6,2015,9,28,5,16
7,2015,9,28,6,48
8,2015,9,28,7,57
9,2015,9,28,8,58
10,2015,9,28,9,65
11,2015,9,28,10,59
12,2015,9,28,11,59
13,2015,9,28,12,58
14,2015,9,28,13,62
15,2015,9,28,14,58
16,2015,9,28,15,57
17,2015,9,28,16,57
18,2015,9,28,17,57
19,2015,9,28,18,57
20,2015,9,28,19,60
21,2015,9,28,20,65
22,2015,9,28,21,57
23,2015,9,28,22,50
24,2015,9,28,23,49
1,2015,9,29,0,26
2,2015,9,29,1,16
3,2015,9,29,2,16
4,2015,9,29,3,14
5,2015,9,29,4,16
6,2015,9,29,5,20
7,2015,9,29,6,55
8,2015,9,29,7,57
9,2015,9,29,8,58
10,2015,9,29,9,65
11,2015,9,29,10,60
12,2015,9,29,11,59
13,2015,9,29,12,58
14,2015,9,29,13,60
15,2015,9,29,14,58
16,2015,9,29,15,57
